"line_code","env_code","DTA","DTS","PH","EH","grain_moisture","yield_bu_ac"
"M0039/LH82","DEH1_15",59.5426188779465,61.6507596120301,228.155962537455,106.575181659007,17.9826001955376,151.153905126735
"M0041/LH82","DEH1_15",60.16970445146,61.1622653913858,211.38848755812,106.003228273038,19.2173997935391,162.033251596937
"M0052/LH185","DEH1_15",57.8162790763634,63.796575091131,228.031404326675,84.445605688479,19.8825999932575,155.323133715406
"M0052/PHZ51","DEH1_15",59.8512050726226,63.4437855125375,243.834453615198,128.140497376519,16.8173997196351,179.018089015922
"M0058/LH185","DEH1_15",61.8512050726226,63.4437855125375,244.834453615198,119.140497376519,19.4173997196351,205.174603916402
"M0077/LH82","DEH1_15",61.3121441083792,63.1318556465045,227.789101083006,116.782478475076,18.8173997968017,171.789083442006
"M0083/PHZ51","DEH1_15",61.3121441083792,62.1318556465045,247.789101083006,127.782478475076,17.6173997968017,188.778205520146
"M0085/LH185","DEH1_15",61.0309233661152,64.6437786443742,222.904628982265,113.780143301445,19.6826002521369,178.643319904335
"M0087/LH185","DEH1_15",62.6385558714967,64.4903012338734,240.828413924732,107.955630814793,18.0826001705723,178.4884826207
"M0088/PHZ51","DEH1_15",62.2951748257341,63.1109303743627,256.621369704506,130.743589159328,18.2826001868852,172.203455619301
"M0101/PHZ51","DEH1_15",62.16970445146,64.1622653913858,260.38848755812,129.003228273038,19.3173997935391,143.882215499337
"M0116/LH185","DEH1_15",62.0309233661152,63.6437786443742,247.904628982265,111.780143301445,18.4826002521369,196.833688208175
"M0118/LH185","DEH1_15",60.8982257731879,63.7032268325884,217.902567656343,108.581405376688,21.6826003728524,176.461373729008
"M0143/PHZ51","DEH1_15",62.3726600927863,64.7370671615721,246.584426354391,127.389140167903,18.1826000585092,158.81546105808
"M0151/LH185","DEH1_15",63.0981705942185,63.7244492680813,234.02187562342,110.300547481039,16.8173998620534,183.692973554345
"M0154/LH185","DEH1_15",60.8162790763634,62.796575091131,209.031404326675,87.445605688479,18.1825999932575,170.257177905436
"M0159/LH185","DEH1_15",62.1361787413428,66.3534839050441,246.139157348109,131.53412618079,17.9826002085879,181.445686672525
"M0163/PHZ51","DEH1_15",61.0066216370925,64.2483652054633,238.858295699335,118.631239593316,18.7826002151131,222.14221206894
"M0186/LH185","DEH1_15",60.374306341878,61.3530635523686,225.553150850647,84.5291499059357,18.4173998664513,180.462247557301
"M0262/PHZ51","DEH1_15",62.0066216370925,64.2483652054633,255.858295699335,134.631239593316,17.8826002151131,158.79213481552
"M0266/LH185","DEH1_15",61.3382036379701,63.64517620541,236.723533417893,130.600612772279,17.9826001999356,184.386638654974
"M0296/LH185","DEH1_15",63.1858419530662,64.1472579947708,232.175082643279,116.133910203856,18.1173998848914,163.126784110359
"M0311/LH185","DEH1_15",63.6660845434596,65.3040253578089,238.31081490461,118.027405747025,19.9173998653159,191.232931875361
"M0323/LH185","DEH1_15",61.3121441083792,63.1318556465045,229.789101083006,113.782478475076,18.2173997968017,184.240775260386
"M0341/LH185","DEH1_15",61.5612773692743,64.5566541529077,237.934132148746,135.795062071366,18.1173997783616,164.399656179862
"M0345/LH185","DEH1_15",64.0066216370925,66.2483652054633,207.858295699335,84.6312395933155,19.1826002151131,132.87747114063
"M0346/LH185","DEH1_15",59.8162790763634,63.796575091131,210.031404326675,84.445605688479,18.3825999932575,189.753040714106
"M0354/LH185","DEH1_15",59.3726600927863,63.7370671615721,232.584426354391,120.389140167903,18.1826000585092,192.45609381494
"M0357/LH185","DEH1_15",62.0309233661152,63.6437786443742,213.904628982265,104.780143301445,19.0826002521369,170.852434749465
"MO17/LH195","DEH1_15",66.1361787413428,69.3534839050441,265.139157348109,151.53412618079,20.5826002085879,251.207391745435
"MO17/PHB47","DEH1_15",59.8201093095668,63.7270410734812,242.095894304186,122.586975693581,18.3173997522609,212.335106038634
"MO44_LH145_0127/LH195","DEH1_15",61.0066216370925,64.2483652054633,225.858295699335,114.631239593316,18.9826002151131,201.36763412989
"MO44_LH145_0127/PHB47","DEH1_15",58.8512050726226,60.4437855125375,225.834453615198,117.140497376519,18.1173997196351,150.496142405502
"MO44_LH145_0138/LH198","DEH1_15",62.3121441083792,63.1318556465045,254.789101083006,116.782478475076,18.1173997968017,146.285913547846
"MO44_PHG47_0072/LH198","DEH1_15",63.16970445146,65.1622653913858,224.38848755812,102.003228273038,16.7173997935391,120.781896708907
"MO44_PHG47_0072/PHB47","DEH1_15",60.6660845434596,61.3040253578089,230.31081490461,110.027405747025,19.4173998653159,148.708839395891
"MO44_PHW65_0025/LH185","DEH1_15",62.6385558714967,63.4903012338734,239.828413924732,112.955630814793,17.8826001705723,203.05831958453
"MO44_PHW65_0035/LH185","DEH1_15",61.374306341878,64.3530635523686,239.553150850647,104.529149905936,20.1173998664513,171.830800876461
"MOG_LH123HT-031-1-1-1-1-B/LH195","DEH1_15",64.2951748257341,70.1109303743627,262.621369704506,143.743589159328,23.5826001868852,230.563842016641
"MOG_LH123HT-031-1-1-1-1-B/PHB47","DEH1_15",61.2951748257341,62.1109303743627,263.621369704506,141.743589159328,21.4826001868852,199.892970156721
"MOG_LH123HT-200-1-1-1-1-B/LH195","DEH1_15",70.3726600927863,72.7370671615721,277.584426354391,150.389140167903,22.3826000585092,234.94802713491
"MOG_LH123HT-200-1-1-1-1-B/PHB47","DEH1_15",61.8201093095668,64.7270410734811,273.095894304186,142.586975693581,20.5173997522609,168.001253869224
"MOG_LH145_0006/LH198","DEH1_15",61.1361787413428,62.3534839050441,252.139157348109,144.53412618079,19.2826002085879,196.972702725565
"MOG_MO45-030-1-1-1-1-B/LH185","DEH1_15",59.8512050726226,62.4437855125375,237.834453615198,123.140497376519,20.3173997196351,214.075518052712
"MOG_MO45-030-1-1-1-1-B/LH198","DEH1_15",61.0309233661152,61.6437786443742,238.904628982264,138.780143301445,21.0826002521369,218.527013882535
"MOG_MO45-055-1-1-1-1-B/LH195","DEH1_15",68.3121441083792,69.1318556465045,268.789101083006,153.782478475076,23.1173997968017,170.354832748366
"MOG_MO45-055-1-1-1-1-B/PHB47","DEH1_15",62.2951748257341,63.1109303743627,264.621369704506,134.743589159328,20.5826001868852,197.480794092251
"MOG_MO45-074-1-1-1-1-B/LH198","DEH1_15",61.0066216370925,65.2483652054633,267.858295699335,147.631239593316,19.7826002151131,217.6413643475
"MOG_MO45-074-1-1-1-1-B/PHB47","DEH1_15",61.8857143560251,65.0699377842939,261.14724731764,163.464070058537,18.8173998273003,223.044802437551
"MOG_MO45-078-1-1-1-1-B/LH185","DEH1_15",61.16970445146,63.1622653913858,248.38848755812,122.003228273038,21.2173997935391,159.698663987927
"MOG_MO45-085-1-1-1-1-B/LH198","DEH1_15",61.8201093095668,62.7270410734812,239.095894304186,138.586975693581,17.9173997522609,193.766957273694
"MOG_MO45-085-1-1-1-1-B/PHB47","DEH1_15",60.8162790763634,61.796575091131,268.031404326675,154.445605688479,18.5825999932575,211.584208436466
"MOG_MO45-128-1-1-1-1-B/LH185","DEH1_15",56.5612773692743,64.5566541529077,237.934132148746,112.795062071366,20.3173997783616,204.833164189902
"MOG_MO45-128-1-1-1-1-B/LH198","DEH1_15",60.8162790763634,63.796575091131,269.031404326675,152.445605688479,19.4825999932575,270.118302115446
"MOG_OH43_0170/LH185","DEH1_15",61.8201093095668,64.7270410734811,249.095894304186,123.586975693581,20.1173997522609,144.416276221404
"MOG_OH43_0367/LH185","DEH1_15",63.2951748257341,65.1109303743627,239.621369704506,98.7435891593279,20.2826001868852,174.007955074981
"MOG_PHG83-090-1-1-1-1-B/LH185","DEH1_15",62.374306341878,65.3530635523686,265.553150850647,127.529149905936,22.9173998664513,170.441142623331
"MOG_PHG83-224-1-1-1-1-B/LH185","DEH1_15",60.3121441083792,61.1318556465045,228.789101083006,126.782478475076,22.0173997968017,130.801816224416
"N192/LH82","DEH1_15",57.3382036379701,57.64517620541,196.723533417893,79.6006127722794,18.8826001999356,182.801156226114
"N192/PHZ51","DEH1_15",60.3726600927863,62.7370671615721,233.584426354391,96.3891401679035,18.5826000585092,144.43732798962
"N542/LH82","DEH1_15",61.6660845434596,63.3040253578089,214.31081490461,91.0274057470253,19.7173998653159,171.658046001881
"N542/PHB47","DEH1_15",61.1361787413428,62.3534839050441,232.139157348109,96.5341261807896,18.9826002085879,191.006162455655
"NC358/LH195","DEH1_15",65.374306341878,67.3530635523686,248.553150850647,124.529149905936,25.4173998664513,206.682363472111
"NC358/PHZ51","DEH1_15",62.8162790763634,64.796575091131,267.031404326675,147.445605688479,22.7825999932575,208.287715260976
"OH43/LH195","DEH1_15",63.3121441083792,65.1318556465045,252.789101083006,123.782478475076,21.1173997968017,181.696376034526
"OH7B/LH195","DEH1_15",63.8982257731879,68.7032268325884,261.902567656343,137.581405376688,18.7826003728524,213.114207909298
"PB80/LH198","DEH1_15",63.8857143560251,68.0699377842939,211.14724731764,103.464070058537,17.5173998273003,77.3644076311506
"PB80/PHZ51","DEH1_15",61.1904639894853,62.800714378916,258.205723274991,127.080194749626,18.6500000407822,205.598107724245
"PHAW6/PHB47","DEH1_15",61.6660845434596,62.3040253578089,254.31081490461,150.027405747025,19.3173998653159,175.526828755641
"PHAW6/PHZ51","DEH1_15",62.6385558714967,61.4903012338734,246.828413924732,117.955630814793,18.5826001705723,189.98042078663
"PHB47/LH195","DEH1_15",65.5523961156555,66.4864072367723,247.440085661378,135.465893537177,18.8500000385832,178.884777946327
"PHB47/PB80","DEH1_15",61.5612773692743,62.5566541529077,238.934132148746,117.795062071366,18.9173997783616,161.682386527802
"PHB47/PHB47","DEH1_15",61.16970445146,61.1622653913858,228.38848755812,101.003228273038,18.5173997935391,198.942761299377
"PHB47/PHZ51","DEH1_15",61.6523202074782,62.3971632958411,257.069614414671,119.491518280909,17.4000000179441,201.560098013675
"PHG39/PHG35","DEH1_15",63.253954044715,64.9037207983979,256.556010488007,134.801920522659,19.7999999967373,217.665978191335
"PHG39/PHM49","DEH1_15",62.4583188610701,65.356858214334,239.525938149952,118.122106679991,21.7500000397186,203.282060203648
"PHG39/PHN82","DEH1_15",62.732439638597,65.1365978828743,245.004928631313,114.373408716183,20.5999999902122,235.285849045314
"PHG72/LH82","DEH1_15",59.1361787413428,61.3534839050441,187.139157348109,97.5341261807896,17.9826002085879,140.272398443075
"PHG72/PHB47","DEH1_15",59.3726600927863,62.7370671615721,215.584426354391,73.3891401679034,18.0826000585092,150.58355308011
"PHG72/PHZ51","DEH1_15",61.1858419530662,62.1472579947708,226.175082643279,126.133910203856,17.1173998848914,187.176575186269
"PHG80/PHB47","DEH1_15",62.1361787413428,65.3534839050441,241.139157348109,105.53412618079,18.7826002085879,164.673668808745
"PHG80/PHZ51","DEH1_15",64.7792510229263,67.4421625781715,281.879754498835,152.26152518588,19.8499999717003,214.594907124269
"PHHV4/LH82","DEH1_15",61.0309233661152,61.6437786443742,204.904628982265,74.7801433014453,19.8826002521369,191.616253118425
"PHHV4/PHZ51","DEH1_15",61.8857143560251,63.0699377842939,271.14724731764,144.464070058537,18.1173998273003,196.416898816151
"PHM49/LH82","DEH1_15",61.5612773692743,62.5566541529077,191.934132148746,75.795062071366,17.6173997783616,158.043141269402
"PHM49/PHZ51","DEH1_15",62.1858419530662,65.1472579947708,259.175082643279,121.133910203856,19.5173998848914,174.791712253259
"PHM81/PHB47","DEH1_15",57.1858419530662,57.1472579947708,200.175082643279,84.1339102038556,18.0173998848914,132.059481867839
"PHM81/PHZ51","DEH1_15",59.2951748257341,61.1109303743627,209.621369704506,90.7435891593279,17.3826001868852,135.438961011581
"PHN11_LH145_0005/PHB47","DEH1_15",59.2951748257341,61.1109303743627,237.621369704506,119.743589159328,17.6826001868852,176.386059167491
"PHN11_LH145_0028/LH195","DEH1_15",61.834740583806,63.2319969633657,214.587260277577,110.636369532632,18.7000000266683,172.129685306151
"PHN11_LH145_0028/PHB47","DEH1_15",60.6385558714967,60.4903012338734,218.828413924732,120.955630814793,16.7826001705723,177.66788607481
"PHN11_LH145_0085/LH185","DEH1_15",59.0309233661152,62.6437786443742,239.904628982264,99.7801433014453,18.1826002521369,187.468677948435
"PHN11_LH145_0085/PHB47","DEH1_15",59.5426188779465,60.6507596120301,241.155962537455,120.575181659007,17.5826001955376,163.985529320245
"PHN11_OH43_0001/LH185","DEH1_15",60.3382036379701,62.64517620541,251.723533417893,113.600612772279,18.7826001999356,173.022141619284
"PHN11_OH43_0036/LH185","DEH1_15",59.3726600927863,61.7370671615721,216.584426354391,88.3891401679034,18.5826000585092,186.86637759991
"PHN11_OH43_0036/PHB47","DEH1_15",57.3726600927863,63.7370671615721,225.584426354391,81.3891401679034,19.5826000585092,148.19815639009
"PHN11_OH43_0088/LH185","DEH1_15",60.8162790763634,63.796575091131,230.031404326675,104.445605688479,19.3825999932575,176.017373531076
"PHN11_OH43_0088/PHB47","DEH1_15",60.957224835291,63.7605121796062,255.526639975047,110.373076584759,19.8999999276554,182.668322919386
"PHN11_OH43_0142/LH195","DEH1_15",63.374306341878,65.3530635523686,243.553150850647,130.529149905936,20.9173998664513,183.019677818051
"PHN11_OH43_0142/LH198","DEH1_15",61.8857143560251,63.0699377842939,236.14724731764,122.464070058537,19.6173998273003,201.001551633551
"PHN11_OH43_0184/LH198","DEH1_15",58.6385558714967,62.4903012338734,242.828413924732,126.955630814793,17.8826001705723,199.32857438655
"PHN11_OH43_0184/PHB47","DEH1_15",60.16970445146,61.1622653913858,212.38848755812,70.0032282730385,18.7173997935391,166.757778825567
"PHN11_PHG47_0048/LH198","DEH1_15",61.8512050726226,63.4437855125375,223.834453615198,105.140497376519,18.1173997196351,164.008010530562
"PHN11_PHG47_0048/PHB47","DEH1_15",61.0066216370925,62.2483652054633,234.858295699335,114.631239593316,19.9826002151131,137.05887918103
"PHN11_PHG47_0172/PB80","DEH1_15",61.3121441083792,62.1318556465045,239.789101083006,142.782478475076,19.0173997968017,174.647064360746
"PHN11_PHG47_0251/LH195","DEH1_15",62.0309233661152,62.6437786443742,218.904628982264,100.780143301445,18.1826002521369,100.139942332515
"PHN11_PHG47_0251/PHB47","DEH1_15",59.0947043552964,60.5444808589737,236.778993516545,114.870555074399,17.3499999597853,169.684342467278
"PHN11_PHG47_0287/LH195","DEH1_15",63.5426188779465,65.6507596120301,233.155962537455,111.575181659007,18.4826001955376,149.285924207495
"PHN11_PHG47_0287/PHB47","DEH1_15",59.3382036379701,60.64517620541,219.723533417893,95.6006127722794,18.4826001999356,153.962758704124
"PHN11_PHG47_0385/LH185","DEH1_15",62.3121441083792,63.1318556465045,232.789101083006,115.782478475076,19.1173997968017,184.387583616796
"PHN11_PHG47_0385/LH198","DEH1_15",60.8982257731879,62.7032268325884,225.902567656343,99.5814053766883,19.3826003728524,190.471051297117
"PHN11_PHG47_0388/LH195","DEH1_15",63.3382036379701,64.64517620541,244.723533417893,131.600612772279,18.8826001999356,169.712139205784
"PHN11_PHW65_0015/LH195","DEH1_15",63.0981705942185,63.7244492680813,228.02187562342,111.300547481039,21.6173998620534,169.362182594295
"PHN11_PHW65_0015/PHB47","DEH1_15",60.6051849407835,60.9175412395464,224.345834369674,97.6819419258823,19.1000000848271,194.580964597417
"PHN11_PHW65_0065/LH195","DEH1_15",62.0066216370925,65.2483652054633,232.858295699335,116.631239593316,19.7826002151131,190.31564283006
"PHN11_PHW65_0065/PHB47","DEH1_15",59.5426188779465,62.6507596120301,222.155962537455,106.575181659007,17.9826001955376,143.115310758125
"PHN11_PHW65_0101/LH195","DEH1_15",59.8982257731879,60.7032268325884,235.902567656343,98.5814053766883,19.8826003728524,202.724408373418
"PHN11_PHW65_0101/PHB47","DEH1_15",61.3726600927863,63.7370671615721,231.584426354391,96.3891401679034,19.5826000585092,187.12628099309
"PHN11_PHW65_0237/LH195","DEH1_15",65.1858419530662,66.1472579947708,257.175082643279,135.133910203856,21.1173998848914,204.051526270629
"PHN11_PHW65_0237/PHB47","DEH1_15",61.6385558714967,61.4903012338734,242.828413924732,113.955630814793,20.4826001705723,208.36852607865
"PHN11_PHW65_0275/LH198","DEH1_15",61.1361787413428,62.3534839050441,255.139157348109,137.53412618079,19.2826002085879,212.409099288245
"PHN11_PHW65_0275/PB80","DEH1_15",61.6385558714967,63.4903012338734,241.828413924732,120.955630814793,18.3826001705723,199.50837875792
"PHN11_PHW65_0294/LH195","DEH1_15",60.3382036379701,60.64517620541,218.723533417893,113.600612772279,19.7826001999356,194.054949240604
"PHN11_PHW65_0294/PHB47","DEH1_15",60.8982257731879,60.7032268325884,219.902567656343,98.5814053766883,18.9826003728524,181.322547497848
"PHN11_PHW65_0312/LH198","DEH1_15",58.5426188779465,59.6507596120301,218.155962537455,117.575181659007,18.5826001955376,187.547553218515
"PHN11_PHW65_0312/PHB47","DEH1_15",60.3726600927863,62.7370671615721,222.584426354391,103.389140167903,18.8826000585092,160.88918886769
"PHN11_PHW65_0323/LH195","DEH1_15",64.1813640937566,65.1889003427556,241.625928420821,116.581078676294,21.7999999738993,182.2041185519
"PHN11_PHW65_0323/PHB47","DEH1_15",61.374306341878,61.3530635523686,243.553150850647,119.529149905936,19.4173998664513,199.971260951641
"PHN11_PHW65_0328/LH198","DEH1_15",61.8857143560251,63.0699377842939,242.14724731764,123.464070058537,18.7173998273003,187.168689667331
"PHN11_PHW65_0328/PHB47","DEH1_15",60.8512050726226,63.4437855125375,243.834453615198,125.140497376519,18.7173997196351,175.796912831102
"PHN11_PHW65_0359/LH195","DEH1_15",61.6385558714967,61.4903012338734,214.828413924732,99.9556308147926,19.7826001705723,190.98679924283
"PHP02/PHB47","DEH1_15",60.2839495031834,61.4025096791855,220.396213924041,103.213150832341,19.2499999967373,203.158979041526
"PHT55/LH82","DEH1_15",59.5426188779465,61.6507596120301,221.155962537455,115.575181659007,20.2826001955376,201.925566736205
"PHT55/PHZ51","DEH1_15",62.5426188779465,65.6507596120301,273.155962537455,142.575181659007,19.9826001955376,237.672803766855
"PHV63/LH195","DEH1_15",66.2711822721232,68.449666276479,241.986456956256,125.196184220471,20.5499999260241,183.368482025398
"PHV63/LH82","DEH1_15",60.8162790763634,61.796575091131,206.031404326675,94.445605688479,19.7825999932575,138.444715658466
"PHW52/PHG35","DEH1_15",61.0010605147148,61.9719165429509,229.103243484977,115.289757946167,19.9499999390745,245.176350005888
"PHW52/PHM49","DEH1_15",61.4981981837032,64.2138380503348,245.462221639882,121.440976428864,22.5000001174529,190.325604381591
"PHW52/PHN82","DEH1_15",62.0952927091207,64.5748193217498,240.792277588661,104.487377797207,21.5499999298544,192.378244301099
"PHW52/TX205","DEH1_15",63.833742074493,66.6201803018343,267.432928970936,127.293051532499,22.1499998564463,246.945770122694
"PHW53/LH82","DEH1_15",61.0309233661152,61.6437786443742,187.904628982265,79.7801433014452,17.3826002521369,113.714215964115
"PHW53/PHZ51","DEH1_15",66.2951748257341,70.1109303743627,208.621369704506,89.7435891593279,16.9826001868852,85.7644168994406
"PHW65/LH82","DEH1_15",61.8201093095668,62.7270410734811,214.095894304186,109.586975693581,19.1173997522609,181.292670358114
"PHW65_MOG_0012/LH195","DEH1_15",64.5612773692744,65.5566541529077,221.934132148746,122.795062071366,20.4173997783616,182.207222889882
"PHW65_MOG_0012/LH198","DEH1_15",62.1858419530662,62.1472579947708,231.175082643279,122.133910203856,20.3173998848914,255.904285573069
"PHW65_MOG_0029/LH195","DEH1_15",64.0066216370925,65.2483652054633,237.858295699335,120.631239593316,21.5826002151131,180.1488054967
"PHW65_MOG_0029/PHB47","DEH1_15",61.0981705942185,60.7244492680813,251.02187562342,129.300547481039,20.1173998620534,205.836288360235
"PHW65_MOG_0137/LH198","DEH1_15",61.1858419530662,63.1472579947708,247.175082643279,144.133910203856,19.9173998848914,215.077216399109
"PHW65_MOG_0137/PHB47","DEH1_15",62.5612773692743,62.5566541529077,236.934132148746,103.795062071366,21.0173997783616,190.904781151402
"PHW65_MOG_0176/LH198","DEH1_15",61.6660845434596,61.3040253578089,231.31081490461,133.027405747025,19.6173998653159,179.759284978601
"PHW65_MOG_0271/LH185","DEH1_15",62.8201093095668,63.7270410734811,245.095894304186,120.586975693581,21.7173997522609,192.542398646124
"PHW65_MOG_0293/LH198","DEH1_15",59.3726600927863,61.7370671615721,247.584426354391,134.389140167903,21.6826000585092,206.04160521976
"PHW65_MOG_0311/LH195","DEH1_15",64.8857143560251,66.0699377842939,242.14724731764,119.464070058537,20.0173998273003,208.777612491841
"PHW65_MOG_0311/PHB47","DEH1_15",61.374306341878,62.3530635523686,253.553150850647,123.529149905936,19.9173998664513,234.229253930381
"PHW65/PHB47","DEH1_15",60.8857143560251,61.0699377842939,228.14724731764,94.4640700585368,19.7173998273003,205.353797736891
"PHZ51/LH195","DEH1_15",66.9929917639117,69.4794202412584,254.709945942397,118.224416980759,19.4499998933983,160.872487426231
"PHZ51/LH82","DEH1_15",58.8512050726226,60.4437855125375,251.834453615198,127.140497376519,18.5173997196351,130.641627260332
"PHZ51/PHB47","DEH1_15",59.5426188779465,63.6507596120301,239.155962537455,91.5751816590067,18.0826001955376,178.978033841125
"Q381/PHB47","DEH1_15",59.8982257731879,60.7032268325884,210.902567656343,88.5814053766882,17.9826003728524,178.700798918077
"R226/LH82","DEH1_15",61.8857143560251,63.0699377842939,200.14724731764,105.464070058537,20.4173998273003,139.764773497531
"R226/PHZ51","DEH1_15",66.1361787413427,68.3534839050441,272.139157348109,159.53412618079,18.2826002085879,215.960952927315
"R227/LH82","DEH1_15",60.6385558714967,62.4903012338734,224.828413924732,121.955630814793,18.2826001705723,190.27296154243
"R227/PHZ51","DEH1_15",62.1361787413428,65.3534839050441,256.139157348109,118.53412618079,19.3826002085879,202.804867920065
"REDEAR2-2-2-1-1-2-B-B-1-B10/LH195","DEH1_15",65.542033863127,69.4252424136796,273.038825149811,160.357657790272,24.4000001288719,205.124442384548
"SD101/LH82","DEH1_15",60.374306341878,61.3530635523686,227.553150850647,127.529149905936,18.8173998664513,160.916651624631
"SD101/PHB47","DEH1_15",59.8512050726226,62.4437855125375,238.834453615198,96.1404973765189,20.8173997196351,99.7454021823222
"SD101/PHZ51","DEH1_15",61.374306341878,63.3530635523686,263.553150850647,123.529149905936,19.0173998664513,185.395869098101
"TX204/PHB47","DEH1_15",62.4781440254548,64.0402624892626,253.117525826148,121.060550937185,20.1499999804244,227.794452009605
"TX29A/PHZ51","DEH1_15",63.8857143560251,68.0699377842939,307.14724731764,150.464070058537,19.9173998273003,194.201503333631
"TX303/LH195","DEH1_15",66.8512050726226,70.4437855125375,285.834453615198,176.140497376519,25.8173997196351,176.276311454212
"TX303/LH82","DEH1_15",62.9753499899379,65.811078440189,242.808757503869,128.369054644934,21.199999983687,202.070823834108
"TX714/PHZ51","DEH1_15",63.3251738731746,65.8885159259572,289.256317250449,160.691545623678,19.8999999983686,216.73737256143
"TX772/LH195","DEH1_15",64.16970445146,67.1622653913858,225.38848755812,103.003228273038,23.9173997935391,186.457475712147
"W10001_0003/PHB47","DEH1_15",60.0066216370925,62.2483652054633,232.858295699335,118.631239593316,19.4826002151131,144.62345471157
"W10001_0007/PHB47","DEH1_15",58.5426188779465,62.6507596120301,221.155962537455,98.5751816590066,19.7826001955376,147.745034219145
"W10001_0012/PHB47","DEH1_15",59.8857143560251,61.0699377842939,229.14724731764,120.464070058537,16.7173998273003,109.827465216521
"W10001_0014/PHB47","DEH1_15",61.6385558714967,63.4903012338734,237.828413924732,116.955630814793,17.4826001705723,179.46652754232
"W10001_0019/PHB47","DEH1_15",60.0309233661152,60.6437786443742,234.904628982265,112.780143301445,18.5826002521369,138.793100144205
"W10001_0022/PHB47","DEH1_15",59.9461679965588,61.6591514948786,252.002771508487,120.547654825926,18.7500000212067,169.57620381421
"W10001_0033/PHB47","DEH1_15",60.2951748257341,61.1109303743627,243.621369704506,119.743589159328,18.1826001868852,180.329800259571
"W10002_0001/PHB47","DEH1_15",60.16970445146,61.1622653913858,236.38848755812,121.003228273038,19.2173997935391,152.759936784567
"W10002_0004/PHB47","DEH1_15",61.0066216370925,62.2483652054633,245.858295699335,122.631239593316,17.8826002151131,183.91883930714
"W10004_0032/LH82","DEH1_15",59.16970445146,59.1622653913858,184.38848755812,77.0032282730385,17.8173997935391,144.480088944277
"W10004_0032/PHZ51","DEH1_15",60.5963847011766,62.2320541175267,234.840160329289,115.488057930742,17.699999905385,150.948775293867
"W10004_0076/LH185","DEH1_15",60.8201093095668,62.7270410734811,223.095894304186,106.586975693581,19.0173997522609,181.522446955024
"W10004_0076/PHZ51","DEH1_15",59.8982257731879,60.7032268325884,234.902567656343,107.581405376688,18.5826003728524,194.943445933198
"W10004_0082/LH82","DEH1_15",58.8512050726226,60.4437855125375,225.834453615198,143.140497376519,18.9173997196351,187.860423270612
"W10004_0082/PHZ51","DEH1_15",59.5426188779465,60.6507596120301,239.155962537455,118.575181659007,18.3826001955376,165.852434282465
"W10004_0097/LH82","DEH1_15",60.6660845434596,61.3040253578089,205.31081490461,98.0274057470253,17.717399865316,162.962041900481
"W10004_0097/PHZ51","DEH1_15",59.374306341878,60.3530635523686,224.553150850647,119.529149905936,17.7173998664513,223.964026306041
"W10004_0127/LH82","DEH1_15",58.8162790763634,59.796575091131,226.031404326675,124.445605688479,16.2825999932575,161.897231043326
"W10004_0127/PHZ51","DEH1_15",62.2951748257341,63.1109303743627,279.621369704506,155.743589159328,18.0826001868852,194.839797837091
"W10004_0204/PHZ51","DEH1_15",62.8857143560251,63.0699377842939,261.14724731764,113.464070058537,18.2173998273003,183.067261097971
"W10004_0216/LH82","DEH1_15",59.3726600927863,60.7370671615721,244.584426354391,137.389140167903,18.1826000585092,132.0203058971
"W10004_0216/PHZ51","DEH1_15",63.5021440907149,64.4746007816094,283.517174161251,141.314009259652,18.6500000326258,202.823510049288
"W10004_0227/LH82","DEH1_15",59.3382036379701,60.64517620541,219.723533417893,102.600612772279,17.5826001999356,208.413475981344
"W10004_0227/PHZ51","DEH1_15",62.5612773692743,62.5566541529077,249.934132148746,127.795062071366,18.9173997783616,158.676760397212
"W10004_0232/LH185","DEH1_15",61.6660845434596,64.3040253578089,245.31081490461,122.027405747025,19.2173998653159,185.506330018571
"W10004_0232/PHZ51","DEH1_15",62.8201093095668,63.7270410734811,261.095894304186,133.586975693581,19.3173997522609,193.182234414424
"W10004_0248/LH82","DEH1_15",61.2951748257341,63.1109303743627,215.621369704506,103.743589159328,18.3826001868852,135.610875031541
"W10004_0248/PHZ51","DEH1_15",62.2951748257341,63.1109303743627,283.621369704506,145.743589159328,18.3826001868852,192.484527943341
"W10005_0029/PHB47","DEH1_15",60.6660845434596,61.3040253578089,241.31081490461,107.027405747025,17.4173998653159,172.855227501101
"W10005_0037/PHB47","DEH1_15",59.8162790763634,60.796575091131,247.031404326675,126.445605688479,18.2825999932575,199.454227763916
"W10005_0107/LH198","DEH1_15",61.0309233661152,61.6437786443742,243.904628982265,123.780143301445,19.2826002521369,183.755311207155
"W10005_0107/PHB47","DEH1_15",60.8036594670566,61.6213930104336,238.705235393756,113.763033817202,17.2499999918435,164.720588457158
"W10005_0111/LH195","DEH1_15",65.2951748257341,69.1109303743627,215.621369704506,94.7435891593279,19.5826001868852,135.029858246421
"W10005_0111/PHB47","DEH1_15",60.374306341878,62.3530635523686,219.553150850647,96.5291499059357,18.0173998664513,166.664653070831
"W10005_0147/CG102","DEH1_15",57.6385558714967,58.4903012338734,229.828413924732,88.9556308147926,16.4826001705723,155.53186386643
"W10005_0147/PHB47","DEH1_15",59.7141666169858,60.860348698162,224.151604927547,102.519625858772,17.200000011419,155.179534935778
"W10005_0220/PHB47","DEH1_15",61.0981705942185,61.7244492680813,226.02187562342,107.300547481039,17.9173998620534,172.762565396585
